<TABLE>,tradable
asset-name,asset-class
STRING,STRING
stock_0,stock
stock_1,stock
stock_2,stock
commodity_0,commodity
commodity_1,commodity
commodity_2,commodity
future_0,future
future_1,future
future_2,future
bond_0,bond
bond_1,bond
bond_2,bond
<TABLE>,price-over-time
103,bond_0,416.87
103,bond_1,401.84
103,bond_2,419.66
104,stock_0,454.57
104,stock_1,441.02
104,stock_2,496.07
104,commodity_0,431.17
104,commodity_1,412.12
104,commodity_2,425.83
104,future_0,454.63
104,future_1,445.36
104,future_2,480.87
104,bond_0,487.08
104,bond_1,468.44
104,bond_2,442.11
105,stock_0,421.66
105,stock_1,463.54
105,stock_2,407.03
105,commodity_0,452.34
105,commodity_1,469.49
105,commodity_2,413.29
105,future_0,403.50
105,future_1,469.24
105,future_2,449.72
105,bond_0,426.74
105,bond_1,495.34
105,bond_2,423.79
106,stock_0,444.05
106,stock_1,489.94
106,stock_2,401.16
106,commodity_0,403.97
106,commodity_1,441.99
106,commodity_2,478.89
106,future_0,458.09
106,future_1,462.59
106,future_2,455.16
106,bond_0,485.05
106,bond_1,440.64
106,bond_2,468.18
107,stock_0,426.19
107,stock_1,469.27
107,stock_2,463.32
107,commodity_0,440.07
107,commodity_1,415.14
107,commodity_2,439.22
107,future_0,410.42
107,future_1,453.95
107,future_2,450.54
107,bond_0,449.94
107,bond_1,481.24
107,bond_2,491.30
108,stock_0,454.99
108,stock_1,420.81
108,stock_2,414.03
108,commodity_0,439.38
108,commodity_1,462.68
108,commodity_2,446.66
108,future_0,424.63
108,future_1,461.55
108,future_2,482.07
108,bond_0,406.83
108,bond_1,490.41
108,bond_2,486.39
109,stock_0,493.02
109,stock_1,485.07
109,stock_2,423.20
109,commodity_0,477.31
109,commodity_1,434.99
109,commodity_2,499.92
109,future_0,407.89
109,future_1,482.90
109,future_2,414.81
109,bond_0,460.65
109,bond_1,499.88
109,bond_2,401.19
110,stock_0,493.48
110,stock_1,457.94
110,stock_2,488.85
110,commodity_0,448.00
110,commodity_1,411.49
110,commodity_2,410.86
110,future_0,453.78
110,future_1,496.73
110,future_2,402.98
110,bond_0,413.56
110,bond_1,450.27
110,bond_2,445.58
111,stock_0,460.53
111,stock_1,484.56
111,stock_2,417.25
111,commodity_0,464.37
111,commodity_1,425.01
111,commodity_2,458.60
111,future_0,492.33
111,future_1,454.01
111,future_2,481.54
111,bond_0,413.32
111,bond_1,420.00
111,bond_2,438.31
112,stock_0,435.65
112,stock_1,428.25
112,stock_2,423.71
112,commodity_0,426.71
112,commodity_1,448.53
112,commodity_2,495.05
112,future_0,458.06
112,future_1,498.31
112,future_2,471.61
112,bond_0,495.10
112,bond_1,474.09
112,bond_2,473.32
113,stock_0,497.71
113,stock_1,427.61
113,stock_2,495.84
113,commodity_0,442.60
113,commodity_1,469.37
113,commodity_2,458.46
113,future_0,433.69
113,future_1,410.77
113,future_2,450.27
113,bond_0,454.92
113,bond_1,485.89
113,bond_2,463.44
114,stock_0,418.27
114,stock_1,497.06
114,stock_2,434.46
114,commodity_0,443.52
114,commodity_1,439.70
114,commodity_2,443.68
114,future_0,406.74
114,future_1,442.95
114,future_2,404.28
114,bond_0,450.18
114,bond_1,486.28
114,bond_2,403.11
115,stock_0,439.49
115,stock_1,413.32
115,stock_2,475.70
115,commodity_0,492.31
115,commodity_1,490.03
115,commodity_2,462.51
115,future_0,457.68
115,future_1,411.64
115,future_2,494.24
115,bond_0,467.66
115,bond_1,409.04
115,bond_2,445.39
116,stock_0,448.14
116,stock_1,429.26
116,stock_2,447.31
116,commodity_0,410.90
116,commodity_1,461.64
116,commodity_2,421.68
116,future_0,438.98
116,future_1,442.77
116,future_2,428.41
116,bond_0,462.09
116,bond_1,407.17
116,bond_2,446.77
117,stock_0,417.99
117,stock_1,495.77
117,stock_2,492.36
117,commodity_0,407.20
117,commodity_1,497.89
117,commodity_2,441.27
117,future_0,455.41
117,future_1,495.73
117,future_2,498.63
117,bond_0,467.73
117,bond_1,419.57
117,bond_2,478.30
118,stock_0,445.78
118,stock_1,453.92
118,stock_2,493.16
118,commodity_0,483.06
118,commodity_1,440.93
118,commodity_2,459.70
118,future_0,482.70
118,future_1,429.93
118,future_2,416.92
118,bond_0,439.24
118,bond_1,428.94
118,bond_2,402.79
119,stock_0,464.16
119,stock_1,412.83
119,stock_2,471.58
119,commodity_0,429.39
119,commodity_1,409.98
119,commodity_2,450.42
119,future_0,450.85
119,future_1,473.83
119,future_2,480.03
119,bond_0,456.24
119,bond_1,422.72
119,bond_2,442.67
120,stock_0,478.84
120,stock_1,425.50
120,stock_2,495.21
120,commodity_0,404.35
120,commodity_1,454.94
120,commodity_2,470.83
120,future_0,480.09
120,future_1,458.47
120,future_2,437.13
120,bond_0,481.67
120,bond_1,467.78
120,bond_2,455.83
121,stock_0,401.19
121,stock_1,492.35
121,stock_2,466.37
121,commodity_0,498.78
121,commodity_1,424.40
121,commodity_2,499.14
121,future_0,451.20
121,future_1,469.19
121,future_2,483.13
121,bond_0,475.19
121,bond_1,460.68
121,bond_2,477.50
122,stock_0,438.44
122,stock_1,498.32
122,stock_2,429.68
122,commodity_0,449.96
122,commodity_1,415.36
122,commodity_2,438.10
122,future_0,404.30
122,future_1,455.25
122,future_2,485.02
122,bond_0,401.32
122,bond_1,474.48
122,bond_2,413.54
123,stock_0,438.75
123,stock_1,491.68
123,stock_2,420.41
123,commodity_0,487.47
123,commodity_1,479.10
123,commodity_2,408.61
123,future_0,430.25
123,future_1,499.46
123,future_2,432.41
123,bond_0,404.62
123,bond_1,401.04
123,bond_2,411.06
124,stock_0,407.66
124,stock_1,425.25
124,stock_2,428.24
124,commodity_0,451.35
124,commodity_1,492.57
124,commodity_2,475.20
124,future_0,444.28
124,future_1,418.65
124,future_2,430.99
124,bond_0,487.62
124,bond_1,487.88
124,bond_2,422.74
125,stock_0,493.03
125,stock_1,428.42
125,stock_2,458.38
125,commodity_0,443.63
125,commodity_1,417.93
125,commodity_2,417.90
125,future_0,435.72
125,future_1,480.81
125,future_2,491.30
125,bond_0,427.65
125,bond_1,458.81
125,bond_2,431.15
126,stock_0,402.50
126,stock_1,470.02
126,stock_2,471.45
126,commodity_0,442.60
126,commodity_1,443.80
126,commodity_2,420.48
126,future_0,467.24
126,future_1,484.70
126,future_2,422.89
126,bond_0,479.25
126,bond_1,487.07
126,bond_2,445.12
127,stock_0,493.13
127,stock_1,483.40
127,stock_2,431.35
127,commodity_0,446.91
127,commodity_1,496.84
127,commodity_2,413.25
127,future_0,457.19
127,future_1,418.64
127,future_2,447.22
127,bond_0,410.37
127,bond_1,493.97
127,bond_2,420.35
128,stock_0,488.61
128,stock_1,417.84
128,stock_2,416.08
128,commodity_0,419.84
128,commodity_1,461.78
128,commodity_2,492.35
128,future_0,454.22
128,future_1,473.36
128,future_2,400.12
128,bond_0,416.59
128,bond_1,475.44
128,bond_2,477.59
129,stock_0,497.87
129,stock_1,484.23
129,stock_2,477.69
129,commodity_0,486.90
129,commodity_1,493.98
129,commodity_2,474.87
129,future_0,457.48
129,future_1,415.35
129,future_2,429.22
129,bond_0,421.17
129,bond_1,467.71
129,bond_2,457.90
130,stock_0,420.51
130,stock_1,426.06
130,stock_2,449.00
130,commodity_0,448.05
130,commodity_1,485.11
130,commodity_2,467.19
130,future_0,466.66
130,future_1,403.26
130,future_2,412.13
130,bond_0,411.70
130,bond_1,402.58
130,bond_2,496.35
131,stock_0,498.72
131,stock_1,423.79
131,stock_2,499.34
131,commodity_0,454.27
131,commodity_1,462.32
131,commodity_2,451.81
131,future_0,482.26
131,future_1,475.50
131,future_2,434.70
131,bond_0,490.18
131,bond_1,477.34
131,bond_2,411.78
132,stock_0,492.65
132,stock_1,459.91
132,stock_2,419.23
132,commodity_0,460.10
132,commodity_1,420.58
132,commodity_2,456.79
132,future_0,454.15
132,future_1,428.67
132,future_2,472.25
132,bond_0,444.29
132,bond_1,425.24
132,bond_2,476.21
133,stock_0,443.58
133,stock_1,430.17
133,stock_2,481.34
133,commodity_0,451.46
133,commodity_1,497.40
133,commodity_2,446.52
133,future_0,449.65
133,future_1,423.24
133,future_2,464.75
133,bond_0,454.55
133,bond_1,424.53
133,bond_2,469.89
134,stock_0,460.40
134,stock_1,415.96
134,stock_2,407.04
134,commodity_0,421.89
134,commodity_1,406.64
134,commodity_2,455.16
134,future_0,470.50
134,future_1,468.24
134,future_2,460.55
134,bond_0,402.29
134,bond_1,466.87
134,bond_2,481.51
135,stock_0,489.28
135,stock_1,409.00
135,stock_2,484.92
135,commodity_0,418.98
135,commodity_1,494.57
135,commodity_2,475.82
135,future_0,474.10
135,future_1,403.80
135,future_2,490.22
135,bond_0,473.57
135,bond_1,456.69
135,bond_2,470.17
136,stock_0,419.24
136,stock_1,494.76
136,stock_2,410.89
136,commodity_0,476.18
136,commodity_1,424.84
136,commodity_2,415.12
136,future_0,466.27
136,future_1,461.25
136,future_2,452.45
136,bond_0,431.76
136,bond_1,449.37
136,bond_2,458.52
137,stock_0,466.30
137,stock_1,473.20
137,stock_2,488.97
137,commodity_0,428.09
137,commodity_1,486.81
137,commodity_2,420.22
137,future_0,481.84
137,future_1,436.25
137,future_2,476.92
137,bond_0,428.76
137,bond_1,480.23
137,bond_2,402.20
138,stock_0,489.26
138,stock_1,484.63
138,stock_2,470.69
138,commodity_0,422.21
138,commodity_1,405.31
138,commodity_2,472.29
138,future_0,437.11
138,future_1,408.18
138,future_2,482.60
138,bond_0,471.14
138,bond_1,494.04
138,bond_2,402.14
139,stock_0,424.34
139,stock_1,432.02
139,stock_2,461.94
139,commodity_0,469.43
139,commodity_1,486.91
139,commodity_2,464.32
139,future_0,498.20
139,future_1,497.51
139,future_2,481.31
139,bond_0,424.34
139,bond_1,477.53
139,bond_2,423.57
140,stock_0,474.10
140,stock_1,459.95
140,stock_2,465.54
140,commodity_0,496.31
140,commodity_1,415.58
140,commodity_2,496.75
140,future_0,429.14
140,future_1,437.65
140,future_2,448.77
140,bond_0,488.17
140,bond_1,498.13
140,bond_2,454.70
141,stock_0,483.26
141,stock_1,467.99
141,stock_2,454.24
141,commodity_0,485.36
141,commodity_1,428.65
141,commodity_2,477.23
141,future_0,430.81
141,future_1,417.69
141,future_2,477.40
141,bond_0,447.74
141,bond_1,405.51
141,bond_2,496.32
142,stock_0,447.46
142,stock_1,429.03
142,stock_2,474.22
142,commodity_0,436.57
142,commodity_1,486.21
142,commodity_2,402.39
142,future_0,477.17
142,future_1,478.12
142,future_2,418.22
142,bond_0,495.73
142,bond_1,466.01
142,bond_2,406.05
143,stock_0,493.22
143,stock_1,401.83
143,stock_2,478.89
143,commodity_0,460.51
143,commodity_1,418.62
143,commodity_2,406.64
143,future_0,488.42
143,future_1,411.94
143,future_2,489.02
143,bond_0,491.50
143,bond_1,465.88
143,bond_2,444.50
144,stock_0,419.77
144,stock_1,454.78
144,stock_2,427.82
144,commodity_0,454.87
144,commodity_1,439.97
144,commodity_2,427.28
144,future_0,478.68
144,future_1,486.46
144,future_2,435.27
144,bond_0,422.17
144,bond_1,410.09
144,bond_2,416.83
145,stock_0,436.62
145,stock_1,471.64
145,stock_2,467.63
145,commodity_0,495.47
145,commodity_1,448.64
145,commodity_2,443.06
145,future_0,423.05
145,future_1,460.37
145,future_2,460.70
145,bond_0,447.79
145,bond_1,438.98
145,bond_2,484.42
146,stock_0,453.84
146,stock_1,470.78
146,stock_2,435.03
146,commodity_0,463.68
146,commodity_1,460.19
146,commodity_2,404.71
146,future_0,497.70
146,future_1,488.55
146,future_2,444.45
146,bond_0,402.12
146,bond_1,475.89
146,bond_2,421.67
147,stock_0,439.59
147,stock_1,480.86
147,stock_2,452.24
147,commodity_0,468.86
147,commodity_1,488.77
147,commodity_2,452.51
147,future_0,476.80
147,future_1,471.66
147,future_2,484.96
147,bond_0,436.15
147,bond_1,447.46
147,bond_2,447.35
148,stock_0,483.76
148,stock_1,468.73
148,stock_2,462.94
148,commodity_0,437.28
148,commodity_1,435.55
148,commodity_2,454.77
148,future_0,474.60
148,future_1,482.24
148,future_2,442.16
148,bond_0,434.46
148,bond_1,408.44
148,bond_2,465.52
149,stock_0,433.98
149,stock_1,436.50
149,stock_2,425.27
149,commodity_0,406.43
149,commodity_1,462.69
149,commodity_2,486.37
149,future_0,405.57
149,future_1,411.12
149,future_2,426.34
149,bond_0,451.84
149,bond_1,495.54
149,bond_2,446.96
150,stock_0,422.50
150,stock_1,436.72
150,stock_2,408.35
150,commodity_0,431.15
150,commodity_1,453.06
150,commodity_2,429.56
150,future_0,471.83
150,future_1,460.40
150,future_2,416.95
150,bond_0,453.66
150,bond_1,476.22
150,bond_2,434.07
151,stock_0,439.99
151,stock_1,453.60
151,stock_2,408.17
151,commodity_0,484.98
151,commodity_1,429.24
151,commodity_2,449.33
151,future_0,460.55
151,future_1,409.68
151,future_2,456.94
151,bond_0,424.43
151,bond_1,491.91
151,bond_2,436.02
152,stock_0,450.67
152,stock_1,443.59
152,stock_2,480.26
152,commodity_0,414.86
152,commodity_1,467.85
152,commodity_2,437.11
152,future_0,410.02
152,future_1,499.27
152,future_2,432.96
152,bond_0,462.72
152,bond_1,491.64
152,bond_2,485.71
153,stock_0,407.97
153,stock_1,465.38
153,stock_2,459.82
153,commodity_0,446.48
153,commodity_1,447.52
153,commodity_2,433.63
153,future_0,470.31
153,future_1,496.37
153,future_2,437.67
153,bond_0,457.99
153,bond_1,402.80
153,bond_2,485.70
154,stock_0,406.76
154,stock_1,437.55
154,stock_2,411.95
154,commodity_0,450.10
154,commodity_1,496.36
154,commodity_2,438.01
154,future_0,428.09
154,future_1,455.85
154,future_2,472.97
154,bond_0,417.12
154,bond_1,417.01
154,bond_2,404.09
155,stock_0,404.52
155,stock_1,480.05
155,stock_2,430.17
155,commodity_0,471.63
155,commodity_1,441.86
155,commodity_2,463.07
155,future_0,441.03
155,future_1,475.93
155,future_2,423.16
155,bond_0,480.48
155,bond_1,472.03
155,bond_2,480.27
156,stock_0,420.71
156,stock_1,415.74
156,stock_2,477.02
156,commodity_0,402.10
156,commodity_1,470.38
156,commodity_2,452.65
156,future_0,413.44
156,future_1,406.60
156,future_2,403.14
156,bond_0,474.59
156,bond_1,461.49
156,bond_2,479.82
157,stock_0,427.50
157,stock_1,467.65
157,stock_2,468.69
157,commodity_0,427.47
157,commodity_1,462.10
157,commodity_2,431.73
157,future_0,438.04
157,future_1,406.26
157,future_2,467.14
157,bond_0,407.21
157,bond_1,465.30
157,bond_2,420.47
158,stock_0,435.34
158,stock_1,400.95
158,stock_2,450.04
158,commodity_0,437.10
158,commodity_1,469.29
158,commodity_2,414.59
158,future_0,418.39
158,future_1,464.51
158,future_2,488.07
158,bond_0,490.89
158,bond_1,408.69
158,bond_2,411.86
159,stock_0,493.28
159,stock_1,445.00
159,stock_2,453.92
159,commodity_0,428.62
159,commodity_1,472.38
159,commodity_2,449.21
159,future_0,423.28
159,future_1,453.46
159,future_2,497.59
159,bond_0,489.22
159,bond_1,425.35
159,bond_2,474.78
160,stock_0,424.14
160,stock_1,484.67
160,stock_2,497.45
160,commodity_0,409.83
160,commodity_1,497.51
160,commodity_2,486.62
160,future_0,415.84
160,future_1,409.34
160,future_2,468.64
160,bond_0,480.96
160,bond_1,444.70
160,bond_2,434.78
161,stock_0,458.97
161,stock_1,407.68
161,stock_2,497.69
161,commodity_0,489.21
161,commodity_1,443.25
161,commodity_2,480.73
161,future_0,411.14
161,future_1,498.77
161,future_2,430.14
161,bond_0,409.54
161,bond_1,499.60
161,bond_2,426.52
162,stock_0,413.31
162,stock_1,407.57
162,stock_2,404.30
162,commodity_0,496.14
162,commodity_1,430.28
162,commodity_2,434.31
162,future_0,441.02
162,future_1,478.79
162,future_2,497.47
162,bond_0,468.18
162,bond_1,463.02
162,bond_2,458.79
163,stock_0,445.13
163,stock_1,437.55
163,stock_2,402.62
163,commodity_0,414.44
163,commodity_1,495.99
163,commodity_2,478.15
163,future_0,426.48
163,future_1,467.93
163,future_2,422.74
163,bond_0,480.97
163,bond_1,452.43
163,bond_2,466.38
164,stock_0,466.89
164,stock_1,487.33
164,stock_2,425.71
164,commodity_0,417.58
164,commodity_1,444.58
164,commodity_2,490.51
164,future_0,436.07
164,future_1,428.80
164,future_2,445.93
164,bond_0,487.73
164,bond_1,489.16
164,bond_2,492.77
165,stock_0,432.98
165,stock_1,431.24
165,stock_2,473.89
165,commodity_0,470.20
165,commodity_1,424.61
165,commodity_2,464.17
165,future_0,432.47
165,future_1,432.20
165,future_2,434.94
165,bond_0,425.45
165,bond_1,464.46
165,bond_2,489.85
166,stock_0,487.21
166,stock_1,489.30
166,stock_2,488.07
166,commodity_0,484.08
166,commodity_1,434.79
166,commodity_2,414.88
166,future_0,445.96
166,future_1,495.57
166,future_2,479.11
166,bond_0,470.80
166,bond_1,408.28
166,bond_2,421.04
167,stock_0,482.84
167,stock_1,477.07
167,stock_2,459.26
167,commodity_0,489.13
167,commodity_1,409.11
167,commodity_2,481.25
167,future_0,455.74
167,future_1,478.27
167,future_2,418.32
167,bond_0,404.55
167,bond_1,402.80
167,bond_2,473.66
168,stock_0,401.51
168,stock_1,450.45
168,stock_2,454.20
168,commodity_0,494.61
168,commodity_1,414.92
168,commodity_2,404.10
168,future_0,431.86
168,future_1,418.97
168,future_2,437.87
168,bond_0,412.98
168,bond_1,493.93
168,bond_2,422.04
169,stock_0,405.42
169,stock_1,468.86
169,stock_2,406.50
169,commodity_0,414.12
169,commodity_1,475.98
169,commodity_2,427.41
169,future_0,400.47
169,future_1,426.20
169,future_2,494.44
169,bond_0,487.13
169,bond_1,474.82
169,bond_2,461.60
170,stock_0,407.48
170,stock_1,454.07
170,stock_2,404.66
170,commodity_0,476.89
170,commodity_1,449.71
170,commodity_2,447.39
170,future_0,413.60
170,future_1,429.98
170,future_2,464.07
170,bond_0,477.19
170,bond_1,413.20
170,bond_2,490.87
171,stock_0,404.59
171,stock_1,421.87
171,stock_2,431.66
171,commodity_0,484.81
171,commodity_1,424.57
171,commodity_2,400.28
171,future_0,427.55
171,future_1,466.77
171,future_2,456.98
171,bond_0,408.04
171,bond_1,442.43
171,bond_2,463.93
172,stock_0,480.52
172,stock_1,462.90
172,stock_2,466.53
172,commodity_0,434.07
172,commodity_1,401.47
172,commodity_2,466.66
172,future_0,491.66
172,future_1,462.85
172,future_2,414.20
172,bond_0,482.86
172,bond_1,425.82
172,bond_2,433.57
173,stock_0,428.68
173,stock_1,442.31
173,stock_2,491.95
173,commodity_0,400.38
173,commodity_1,452.27
173,commodity_2,409.24
173,future_0,420.59
173,future_1,449.01
173,future_2,472.21
173,bond_0,468.80
173,bond_1,441.14
173,bond_2,497.33
174,stock_0,483.09
174,stock_1,484.67
174,stock_2,440.36
174,commodity_0,486.26
174,commodity_1,405.17
174,commodity_2,488.07
174,future_0,453.20
174,future_1,477.88
174,future_2,455.72
174,bond_0,440.34
174,bond_1,467.30
174,bond_2,463.95
175,stock_0,423.23
175,stock_1,459.73
175,stock_2,476.18
175,commodity_0,400.36
175,commodity_1,439.76
175,commodity_2,439.27
175,future_0,409.63
175,future_1,433.24
175,future_2,415.95
175,bond_0,462.22
175,bond_1,456.59
175,bond_2,483.31
176,stock_0,461.19
176,stock_1,429.64
176,stock_2,417.01
176,commodity_0,475.04
176,commodity_1,470.11
176,commodity_2,473.08
176,future_0,430.92
176,future_1,436.52
176,future_2,422.65
176,bond_0,490.03
176,bond_1,456.15
176,bond_2,411.78
177,stock_0,425.89
177,stock_1,404.45
177,stock_2,472.73
177,commodity_0,497.36
177,commodity_1,443.44
177,commodity_2,401.03
177,future_0,418.68
177,future_1,427.31
177,future_2,454.68
177,bond_0,481.35
177,bond_1,415.05
177,bond_2,417.79
178,stock_0,498.52
178,stock_1,474.84
178,stock_2,499.73
178,commodity_0,479.66
178,commodity_1,422.77
178,commodity_2,488.42
178,future_0,430.75
178,future_1,473.80
178,future_2,431.60
178,bond_0,496.65
178,bond_1,479.32
178,bond_2,429.37
179,stock_0,480.92
179,stock_1,482.73
179,stock_2,441.94
179,commodity_0,410.13
179,commodity_1,460.39
179,commodity_2,408.53
179,future_0,400.57
179,future_1,406.17
179,future_2,497.82
179,bond_0,413.14
179,bond_1,476.37
179,bond_2,420.92
180,stock_0,490.79
180,stock_1,435.84
180,stock_2,460.94
180,commodity_0,443.74
180,commodity_1,480.65
180,commodity_2,412.93
180,future_0,433.54
180,future_1,431.30
180,future_2,437.35
180,bond_0,488.64
180,bond_1,410.53
180,bond_2,409.33
181,stock_0,404.41
181,stock_1,413.25
181,stock_2,499.28
181,commodity_0,415.86
181,commodity_1,491.19
181,commodity_2,408.58
181,future_0,475.86
181,future_1,436.09
181,future_2,457.67
181,bond_0,480.86
181,bond_1,422.90
181,bond_2,497.86
182,stock_0,482.01
182,stock_1,487.43
182,stock_2,450.74
182,commodity_0,470.63
182,commodity_1,405.68
182,commodity_2,486.15
182,future_0,458.00
182,future_1,427.06
182,future_2,426.56
182,bond_0,405.78
182,bond_1,429.67
182,bond_2,438.65
183,stock_0,463.37
183,stock_1,474.37
183,stock_2,429.29
183,commodity_0,488.32
183,commodity_1,453.92
183,commodity_2,412.50
183,future_0,425.93
183,future_1,414.00
183,future_2,430.80
183,bond_0,420.87
183,bond_1,412.99
183,bond_2,475.36
184,stock_0,401.86
184,stock_1,468.10
184,stock_2,425.18
184,commodity_0,495.95
184,commodity_1,480.56
184,commodity_2,494.18
184,future_0,445.13
184,future_1,494.23
184,future_2,416.27
184,bond_0,431.88
184,bond_1,448.72
184,bond_2,467.82
185,stock_0,408.14
185,stock_1,492.65
185,stock_2,434.12
185,commodity_0,465.29
185,commodity_1,411.42
185,commodity_2,438.56
185,future_0,478.86
185,future_1,490.25
185,future_2,431.99
185,bond_0,496.83
185,bond_1,484.05
185,bond_2,451.85
186,stock_0,435.95
186,stock_1,491.18
186,stock_2,405.03
186,commodity_0,421.08
186,commodity_1,434.76
186,commodity_2,412.63
186,future_0,476.00
186,future_1,420.85
186,future_2,480.44
186,bond_0,476.21
186,bond_1,467.08
186,bond_2,423.82
187,stock_0,437.86
187,stock_1,432.55
187,stock_2,461.23
187,commodity_0,492.47
187,commodity_1,441.55
187,commodity_2,475.84
187,future_0,409.47
187,future_1,498.32
187,future_2,472.51
187,bond_0,417.06
187,bond_1,447.01
187,bond_2,431.21
188,stock_0,471.89
188,stock_1,497.64
188,stock_2,495.68
188,commodity_0,497.07
188,commodity_1,479.69
188,commodity_2,400.49
188,future_0,426.77
188,future_1,421.83
188,future_2,476.84
188,bond_0,498.43
188,bond_1,477.06
188,bond_2,461.88
189,stock_0,427.65
189,stock_1,439.52
189,stock_2,460.80
189,commodity_0,448.54
189,commodity_1,415.31
189,commodity_2,446.14
189,future_0,466.85
189,future_1,494.00
189,future_2,421.07
189,bond_0,461.66
189,bond_1,494.64
189,bond_2,476.14
190,stock_0,415.51
190,stock_1,484.37
190,stock_2,486.54
190,commodity_0,480.57
190,commodity_1,458.11
190,commodity_2,444.26
190,future_0,458.35
190,future_1,408.98
190,future_2,463.73
190,bond_0,443.33
190,bond_1,448.91
190,bond_2,442.66
191,stock_0,485.63
191,stock_1,437.57
191,stock_2,448.68
191,commodity_0,463.59
191,commodity_1,480.45
191,commodity_2,457.92
191,future_0,411.45
191,future_1,452.52
191,future_2,424.44
191,bond_0,481.79
191,bond_1,405.72
191,bond_2,439.43
192,stock_0,475.07
192,stock_1,466.58
192,stock_2,437.30
192,commodity_0,436.91
192,commodity_1,462.27
192,commodity_2,495.60
192,future_0,400.23
192,future_1,419.96
192,future_2,483.56
